sku_id,week_start,week_end,final_forecast,actual_units,forecast_error,absolute_error
SKU03651,2025-12-01,2025-12-07,8.0,11.0,3.0,3.0
SKU03651,2025-12-08,2025-12-14,8.0,20.0,12.0,12.0
SKU03652,2025-12-01,2025-12-07,8.0,33.0,25.0,25.0
SKU03653,2025-11-24,2025-11-30,8.0,3.0,-5.0,5.0
SKU03654,2025-10-06,2025-10-12,8.0,8.0,0.0,0.0
SKU03654,2025-12-08,2025-12-14,8.0,17.0,9.0,9.0
SKU03655,2025-11-24,2025-11-30,8.0,6.0,-2.0,2.0
SKU03657,2025-10-06,2025-10-12,8.0,15.0,7.0,7.0
SKU03659,2025-11-03,2025-11-09,8.0,15.0,7.0,7.0
SKU03662,2025-10-20,2025-10-26,8.0,10.0,2.0,2.0
SKU03662,2025-11-03,2025-11-09,8.0,7.0,-1.0,1.0
SKU03663,2025-10-27,2025-11-02,8.0,2.0,-6.0,6.0
SKU03663,2025-11-10,2025-11-16,8.0,18.0,10.0,10.0
SKU03667,2025-11-17,2025-11-23,8.0,16.0,8.0,8.0
SKU03670,2025-09-29,2025-10-05,8.0,2.0,-6.0,6.0
SKU03670,2025-11-17,2025-11-23,8.0,16.0,8.0,8.0
SKU03674,2025-09-29,2025-10-05,8.0,5.0,-3.0,3.0
SKU03674,2025-12-01,2025-12-07,8.0,3.0,-5.0,5.0
SKU03678,2025-10-13,2025-10-19,8.0,3.0,-5.0,5.0
SKU03679,2025-12-15,2025-12-21,8.0,12.0,4.0,4.0
SKU03681,2025-10-27,2025-11-02,8.0,14.0,6.0,6.0
SKU03684,2025-11-24,2025-11-30,8.0,7.0,-1.0,1.0
SKU03686,2025-11-03,2025-11-09,8.0,12.0,4.0,4.0
SKU03686,2025-11-17,2025-11-23,8.0,5.0,-3.0,3.0
SKU03689,2025-10-13,2025-10-19,8.0,9.0,1.0,1.0
SKU03692,2025-10-27,2025-11-02,8.0,3.0,-5.0,5.0
SKU03697,2025-11-24,2025-11-30,8.0,7.0,-1.0,1.0
SKU03701,2025-11-17,2025-11-23,8.0,4.0,-4.0,4.0
SKU03701,2025-12-22,2025-12-28,8.0,14.0,6.0,6.0
SKU03707,2025-10-27,2025-11-02,8.0,10.0,2.0,2.0
SKU03709,2025-11-10,2025-11-16,8.0,6.0,-2.0,2.0
SKU03710,2025-09-29,2025-10-05,8.0,6.0,-2.0,2.0
SKU03710,2025-10-13,2025-10-19,8.0,14.0,6.0,6.0
SKU03710,2025-12-08,2025-12-14,8.0,9.0,1.0,1.0
SKU03711,2025-11-10,2025-11-16,8.0,19.0,11.0,11.0
SKU03711,2025-11-17,2025-11-23,8.0,2.0,-6.0,6.0
SKU03713,2025-11-24,2025-11-30,8.0,12.0,4.0,4.0
SKU03715,2025-10-27,2025-11-02,8.0,12.0,4.0,4.0
SKU03718,2025-10-20,2025-10-26,8.0,2.0,-6.0,6.0
SKU03718,2025-12-01,2025-12-07,8.0,13.0,5.0,5.0
SKU03719,2025-10-27,2025-11-02,8.0,8.0,0.0,0.0
SKU03721,2025-12-08,2025-12-14,8.0,17.0,9.0,9.0
SKU03723,2025-10-20,2025-10-26,8.0,8.0,0.0,0.0
SKU03728,2025-12-01,2025-12-07,8.0,17.0,9.0,9.0
SKU03731,2025-12-22,2025-12-28,8.0,9.0,1.0,1.0
SKU03732,2025-12-15,2025-12-21,8.0,15.0,7.0,7.0
SKU03744,2025-10-13,2025-10-19,8.0,6.0,-2.0,2.0
SKU03748,2025-10-20,2025-10-26,8.0,3.0,-5.0,5.0
SKU03749,2025-09-29,2025-10-05,8.0,13.0,5.0,5.0
SKU03749,2025-10-13,2025-10-19,8.0,8.0,0.0,0.0
SKU03750,2025-10-27,2025-11-02,8.0,11.0,3.0,3.0
SKU03750,2025-11-17,2025-11-23,8.0,2.0,-6.0,6.0
SKU03750,2025-12-01,2025-12-07,8.0,19.0,11.0,11.0
SKU03752,2025-10-27,2025-11-02,8.0,25.0,17.0,17.0
SKU03752,2025-11-03,2025-11-09,8.0,11.0,3.0,3.0
SKU03757,2025-10-13,2025-10-19,8.0,11.0,3.0,3.0
SKU03760,2025-09-29,2025-10-05,8.0,13.0,5.0,5.0
SKU03760,2025-11-24,2025-11-30,8.0,28.0,20.0,20.0
SKU03762,2025-10-13,2025-10-19,8.0,10.0,2.0,2.0
SKU03762,2025-10-20,2025-10-26,8.0,10.0,2.0,2.0
SKU03763,2025-09-29,2025-10-05,8.0,18.0,10.0,10.0
SKU03764,2025-12-15,2025-12-21,8.0,10.0,2.0,2.0
SKU03765,2025-10-27,2025-11-02,8.0,8.0,0.0,0.0
SKU03773,2025-11-10,2025-11-16,8.0,2.0,-6.0,6.0
SKU03773,2025-12-15,2025-12-21,8.0,8.0,0.0,0.0
SKU03774,2025-11-10,2025-11-16,8.0,11.0,3.0,3.0
SKU03778,2025-11-17,2025-11-23,8.0,14.0,6.0,6.0
SKU03778,2025-12-01,2025-12-07,8.0,14.0,6.0,6.0
SKU03779,2025-09-29,2025-10-05,8.0,23.0,15.0,15.0
SKU03780,2025-10-13,2025-10-19,8.0,4.0,-4.0,4.0
SKU03780,2025-10-20,2025-10-26,8.0,2.0,-6.0,6.0
SKU03780,2025-11-24,2025-11-30,8.0,19.0,11.0,11.0
SKU03784,2025-10-13,2025-10-19,8.0,1.0,-7.0,7.0
SKU03788,2025-11-17,2025-11-23,8.0,19.0,11.0,11.0
SKU03788,2025-11-24,2025-11-30,8.0,17.0,9.0,9.0
SKU03791,2025-10-06,2025-10-12,8.0,9.0,1.0,1.0
SKU03791,2025-10-13,2025-10-19,8.0,8.0,0.0,0.0
SKU03792,2025-10-06,2025-10-12,8.0,25.0,17.0,17.0
SKU03802,2025-11-24,2025-11-30,8.0,9.0,1.0,1.0
SKU03809,2025-11-24,2025-11-30,8.0,16.0,8.0,8.0
SKU03809,2025-12-08,2025-12-14,8.0,16.0,8.0,8.0
SKU03809,2025-12-22,2025-12-28,8.0,14.0,6.0,6.0
SKU03814,2025-11-10,2025-11-16,8.0,12.0,4.0,4.0
SKU03816,2025-10-06,2025-10-12,8.0,2.0,-6.0,6.0
SKU03818,2025-10-06,2025-10-12,8.0,9.0,1.0,1.0
SKU03819,2025-10-06,2025-10-12,8.0,11.0,3.0,3.0
SKU03819,2025-10-13,2025-10-19,8.0,5.0,-3.0,3.0
SKU03821,2025-10-06,2025-10-12,8.0,7.0,-1.0,1.0
SKU03823,2025-09-29,2025-10-05,8.0,6.0,-2.0,2.0
SKU03823,2025-11-10,2025-11-16,8.0,4.0,-4.0,4.0
SKU03824,2025-12-01,2025-12-07,8.0,8.0,0.0,0.0
SKU03824,2025-12-22,2025-12-28,8.0,2.0,-6.0,6.0
SKU03825,2025-09-29,2025-10-05,8.0,13.0,5.0,5.0
SKU03828,2025-12-22,2025-12-28,8.0,1.0,-7.0,7.0
SKU03830,2025-10-20,2025-10-26,8.0,5.0,-3.0,3.0
SKU03830,2025-10-27,2025-11-02,8.0,19.0,11.0,11.0
SKU03831,2025-09-29,2025-10-05,8.0,6.0,-2.0,2.0
SKU03831,2025-10-20,2025-10-26,8.0,9.0,1.0,1.0
SKU03832,2025-12-15,2025-12-21,8.0,22.0,14.0,14.0
SKU03833,2025-12-22,2025-12-28,8.0,7.0,-1.0,1.0
SKU03837,2025-10-13,2025-10-19,8.0,1.0,-7.0,7.0
SKU03837,2025-11-03,2025-11-09,8.0,17.0,9.0,9.0
SKU03842,2025-12-08,2025-12-14,8.0,11.0,3.0,3.0
SKU03845,2025-09-29,2025-10-05,8.0,9.0,1.0,1.0
SKU03845,2025-10-13,2025-10-19,8.0,16.0,8.0,8.0
SKU03845,2025-11-24,2025-11-30,8.0,32.0,24.0,24.0
SKU03846,2025-10-27,2025-11-02,8.0,20.0,12.0,12.0
SKU03849,2025-10-06,2025-10-12,8.0,7.0,-1.0,1.0
SKU03849,2025-10-27,2025-11-02,8.0,18.0,10.0,10.0
SKU03849,2025-11-10,2025-11-16,8.0,14.0,6.0,6.0
SKU03849,2025-12-08,2025-12-14,8.0,4.0,-4.0,4.0
SKU03849,2025-12-15,2025-12-21,8.0,12.0,4.0,4.0
SKU03857,2025-10-27,2025-11-02,8.0,9.0,1.0,1.0
SKU03857,2025-11-10,2025-11-16,8.0,13.0,5.0,5.0
SKU03857,2025-11-17,2025-11-23,8.0,1.0,-7.0,7.0
SKU03857,2025-11-24,2025-11-30,8.0,3.0,-5.0,5.0
SKU03863,2025-10-20,2025-10-26,8.0,5.0,-3.0,3.0
SKU03863,2025-11-10,2025-11-16,8.0,11.0,3.0,3.0
SKU03863,2025-12-08,2025-12-14,8.0,8.0,0.0,0.0
SKU03864,2025-11-10,2025-11-16,8.0,17.0,9.0,9.0
SKU03865,2025-12-15,2025-12-21,8.0,9.0,1.0,1.0
SKU03866,2025-11-17,2025-11-23,8.0,17.0,9.0,9.0
SKU03869,2025-11-17,2025-11-23,8.0,15.0,7.0,7.0
SKU03869,2025-12-08,2025-12-14,8.0,21.0,13.0,13.0
SKU03871,2025-09-29,2025-10-05,8.0,1.0,-7.0,7.0
SKU03871,2025-11-17,2025-11-23,8.0,12.0,4.0,4.0
SKU03873,2025-10-06,2025-10-12,8.0,13.0,5.0,5.0
SKU03878,2025-11-24,2025-11-30,8.0,16.0,8.0,8.0
SKU03879,2025-10-20,2025-10-26,8.0,6.0,-2.0,2.0
SKU03879,2025-10-27,2025-11-02,8.0,0.0,-8.0,8.0
SKU03879,2025-12-15,2025-12-21,8.0,10.0,2.0,2.0
SKU03884,2025-11-17,2025-11-23,8.0,1.0,-7.0,7.0
SKU03886,2025-12-22,2025-12-28,8.0,32.0,24.0,24.0
SKU03889,2025-10-27,2025-11-02,8.0,4.0,-4.0,4.0
SKU03892,2025-10-06,2025-10-12,8.0,7.0,-1.0,1.0
SKU03892,2025-12-01,2025-12-07,8.0,14.0,6.0,6.0
SKU03893,2025-12-22,2025-12-28,8.0,8.0,0.0,0.0
SKU03894,2025-10-06,2025-10-12,8.0,12.0,4.0,4.0
SKU03896,2025-09-29,2025-10-05,8.0,5.0,-3.0,3.0
SKU03896,2025-10-13,2025-10-19,8.0,16.0,8.0,8.0
SKU03896,2025-11-24,2025-11-30,8.0,6.0,-2.0,2.0
SKU03899,2025-12-01,2025-12-07,8.0,8.0,0.0,0.0
SKU03905,2025-12-08,2025-12-14,8.0,8.0,0.0,0.0
SKU03908,2025-10-27,2025-11-02,8.0,15.0,7.0,7.0
SKU03910,2025-11-24,2025-11-30,8.0,15.0,7.0,7.0
SKU03911,2025-11-24,2025-11-30,8.0,15.0,7.0,7.0
SKU03914,2025-10-13,2025-10-19,8.0,12.0,4.0,4.0
SKU03914,2025-12-22,2025-12-28,8.0,12.0,4.0,4.0
SKU03916,2025-11-03,2025-11-09,8.0,13.0,5.0,5.0
SKU03921,2025-12-08,2025-12-14,8.0,9.0,1.0,1.0
SKU03927,2025-11-10,2025-11-16,8.0,15.0,7.0,7.0
SKU03932,2025-11-03,2025-11-09,8.0,10.0,2.0,2.0
SKU03932,2025-12-01,2025-12-07,8.0,15.0,7.0,7.0
SKU03932,2025-12-15,2025-12-21,8.0,10.0,2.0,2.0
SKU03933,2025-12-01,2025-12-07,8.0,17.0,9.0,9.0
SKU03934,2025-10-13,2025-10-19,8.0,6.0,-2.0,2.0
SKU03935,2025-12-01,2025-12-07,8.0,14.0,6.0,6.0
SKU03936,2025-12-22,2025-12-28,8.0,15.0,7.0,7.0
SKU03938,2025-12-15,2025-12-21,8.0,13.0,5.0,5.0
SKU03940,2025-11-03,2025-11-09,8.0,30.0,22.0,22.0
SKU03941,2025-10-06,2025-10-12,8.0,5.0,-3.0,3.0
SKU03941,2025-12-01,2025-12-07,8.0,16.0,8.0,8.0
SKU03941,2025-12-15,2025-12-21,8.0,6.0,-2.0,2.0
SKU03950,2025-10-20,2025-10-26,8.0,2.0,-6.0,6.0
SKU03950,2025-11-10,2025-11-16,8.0,12.0,4.0,4.0
SKU03958,2025-11-03,2025-11-09,8.0,16.0,8.0,8.0
SKU03959,2025-10-13,2025-10-19,8.0,13.0,5.0,5.0
SKU03959,2025-12-01,2025-12-07,8.0,11.0,3.0,3.0
SKU03961,2025-11-17,2025-11-23,8.0,8.0,0.0,0.0
SKU03961,2025-11-24,2025-11-30,8.0,3.0,-5.0,5.0
SKU03962,2025-11-24,2025-11-30,8.0,8.0,0.0,0.0
SKU03964,2025-12-08,2025-12-14,8.0,3.0,-5.0,5.0
SKU03965,2025-09-29,2025-10-05,8.0,14.0,6.0,6.0
SKU03967,2025-11-17,2025-11-23,8.0,15.0,7.0,7.0
SKU03967,2025-12-08,2025-12-14,8.0,11.0,3.0,3.0
SKU03968,2025-11-24,2025-11-30,8.0,3.0,-5.0,5.0
SKU03972,2025-11-10,2025-11-16,8.0,12.0,4.0,4.0
SKU03972,2025-12-08,2025-12-14,8.0,1.0,-7.0,7.0
SKU03976,2025-12-22,2025-12-28,8.0,16.0,8.0,8.0
SKU03977,2025-11-10,2025-11-16,8.0,35.0,27.0,27.0
SKU03977,2025-11-24,2025-11-30,8.0,14.0,6.0,6.0
SKU03980,2025-11-17,2025-11-23,8.0,7.0,-1.0,1.0
SKU03981,2025-10-27,2025-11-02,8.0,15.0,7.0,7.0
SKU03981,2025-11-10,2025-11-16,8.0,7.0,-1.0,1.0
SKU03981,2025-12-08,2025-12-14,8.0,6.0,-2.0,2.0
SKU03982,2025-12-01,2025-12-07,8.0,20.0,12.0,12.0
SKU03983,2025-11-17,2025-11-23,8.0,13.0,5.0,5.0
SKU03986,2025-10-13,2025-10-19,8.0,13.0,5.0,5.0
SKU03986,2025-11-03,2025-11-09,8.0,7.0,-1.0,1.0
SKU03986,2025-12-08,2025-12-14,8.0,7.0,-1.0,1.0
SKU03988,2025-10-20,2025-10-26,8.0,4.0,-4.0,4.0
SKU03989,2025-10-06,2025-10-12,8.0,16.0,8.0,8.0
SKU03992,2025-10-27,2025-11-02,8.0,3.0,-5.0,5.0
SKU03992,2025-12-15,2025-12-21,8.0,17.0,9.0,9.0
SKU03995,2025-11-24,2025-11-30,8.0,18.0,10.0,10.0
SKU03996,2025-12-08,2025-12-14,8.0,11.0,3.0,3.0
SKU03997,2025-10-06,2025-10-12,8.0,6.0,-2.0,2.0
SKU03997,2025-11-03,2025-11-09,8.0,7.0,-1.0,1.0
SKU03998,2025-11-10,2025-11-16,8.0,27.0,19.0,19.0
SKU04002,2025-10-06,2025-10-12,8.0,4.0,-4.0,4.0
SKU04003,2025-10-06,2025-10-12,8.0,8.0,0.0,0.0
SKU04003,2025-11-10,2025-11-16,8.0,12.0,4.0,4.0
SKU04003,2025-12-22,2025-12-28,8.0,9.0,1.0,1.0
SKU04005,2025-10-13,2025-10-19,8.0,16.0,8.0,8.0
SKU04005,2025-11-03,2025-11-09,8.0,23.0,15.0,15.0
SKU04005,2025-11-10,2025-11-16,8.0,17.0,9.0,9.0
SKU04006,2025-11-24,2025-11-30,8.0,8.0,0.0,0.0
SKU04007,2025-10-27,2025-11-02,8.0,3.0,-5.0,5.0
SKU04007,2025-11-03,2025-11-09,8.0,5.0,-3.0,3.0
SKU04009,2025-10-20,2025-10-26,8.0,8.0,0.0,0.0
SKU04011,2025-10-06,2025-10-12,8.0,10.0,2.0,2.0
SKU04015,2025-09-29,2025-10-05,8.0,9.0,1.0,1.0
SKU04018,2025-12-15,2025-12-21,8.0,3.0,-5.0,5.0
SKU04021,2025-10-27,2025-11-02,8.0,4.0,-4.0,4.0
SKU04021,2025-12-15,2025-12-21,8.0,5.0,-3.0,3.0
SKU04024,2025-11-10,2025-11-16,8.0,6.0,-2.0,2.0
SKU04025,2025-11-03,2025-11-09,8.0,22.0,14.0,14.0
SKU04030,2025-09-29,2025-10-05,8.0,8.0,0.0,0.0
SKU04030,2025-11-17,2025-11-23,8.0,10.0,2.0,2.0
SKU04030,2025-11-24,2025-11-30,8.0,11.0,3.0,3.0
SKU04031,2025-10-13,2025-10-19,8.0,3.0,-5.0,5.0
SKU04034,2025-10-27,2025-11-02,8.0,9.0,1.0,1.0
SKU04037,2025-12-15,2025-12-21,8.0,7.0,-1.0,1.0
SKU04039,2025-11-03,2025-11-09,8.0,21.0,13.0,13.0
SKU04040,2025-10-20,2025-10-26,8.0,9.0,1.0,1.0
SKU04044,2025-10-27,2025-11-02,8.0,6.0,-2.0,2.0
SKU04045,2025-10-06,2025-10-12,8.0,22.0,14.0,14.0
SKU04049,2025-09-29,2025-10-05,8.0,3.0,-5.0,5.0
SKU04049,2025-10-27,2025-11-02,8.0,7.0,-1.0,1.0
SKU04049,2025-12-01,2025-12-07,8.0,16.0,8.0,8.0
SKU04055,2025-09-29,2025-10-05,8.0,19.0,11.0,11.0
SKU04057,2025-09-29,2025-10-05,8.0,7.0,-1.0,1.0
SKU04057,2025-12-15,2025-12-21,8.0,8.0,0.0,0.0
SKU04058,2025-11-24,2025-11-30,8.0,19.0,11.0,11.0
SKU04062,2025-11-17,2025-11-23,8.0,8.0,0.0,0.0
SKU04062,2025-11-24,2025-11-30,8.0,9.0,1.0,1.0
SKU04062,2025-12-15,2025-12-21,8.0,11.0,3.0,3.0
SKU04068,2025-10-20,2025-10-26,8.0,4.0,-4.0,4.0
SKU04072,2025-10-06,2025-10-12,8.0,9.0,1.0,1.0
SKU04079,2025-10-20,2025-10-26,8.0,12.0,4.0,4.0
SKU04079,2025-11-17,2025-11-23,8.0,3.0,-5.0,5.0
SKU04082,2025-09-29,2025-10-05,8.0,34.0,26.0,26.0
SKU04085,2025-10-20,2025-10-26,8.0,6.0,-2.0,2.0
SKU04085,2025-11-10,2025-11-16,8.0,7.0,-1.0,1.0
SKU04086,2025-10-06,2025-10-12,8.0,5.0,-3.0,3.0
SKU04087,2025-10-27,2025-11-02,8.0,6.0,-2.0,2.0
SKU04090,2025-11-17,2025-11-23,8.0,1.0,-7.0,7.0
SKU04092,2025-11-24,2025-11-30,8.0,10.0,2.0,2.0
SKU04093,2025-09-29,2025-10-05,8.0,4.0,-4.0,4.0
SKU04093,2025-11-10,2025-11-16,8.0,10.0,2.0,2.0
SKU04093,2025-12-08,2025-12-14,8.0,9.0,1.0,1.0
SKU04095,2025-10-27,2025-11-02,8.0,12.0,4.0,4.0
SKU04095,2025-11-17,2025-11-23,8.0,19.0,11.0,11.0
SKU04098,2025-10-20,2025-10-26,8.0,19.0,11.0,11.0
SKU04098,2025-11-10,2025-11-16,8.0,12.0,4.0,4.0
SKU04098,2025-11-24,2025-11-30,8.0,12.0,4.0,4.0
SKU04102,2025-10-13,2025-10-19,8.0,5.0,-3.0,3.0
SKU04102,2025-11-03,2025-11-09,8.0,8.0,0.0,0.0
SKU04106,2025-10-06,2025-10-12,8.0,5.0,-3.0,3.0
SKU04106,2025-11-24,2025-11-30,8.0,1.0,-7.0,7.0
SKU04107,2025-10-13,2025-10-19,8.0,10.0,2.0,2.0
SKU04107,2025-11-03,2025-11-09,8.0,4.0,-4.0,4.0
SKU04114,2025-10-27,2025-11-02,8.0,18.0,10.0,10.0
SKU04119,2025-12-08,2025-12-14,8.0,22.0,14.0,14.0
SKU04121,2025-10-13,2025-10-19,8.0,10.0,2.0,2.0
SKU04121,2025-10-20,2025-10-26,8.0,9.0,1.0,1.0
SKU04121,2025-10-27,2025-11-02,8.0,14.0,6.0,6.0
SKU04121,2025-11-17,2025-11-23,8.0,14.0,6.0,6.0
SKU04122,2025-09-29,2025-10-05,8.0,9.0,1.0,1.0
SKU04124,2025-11-24,2025-11-30,8.0,3.0,-5.0,5.0
SKU04124,2025-12-22,2025-12-28,8.0,14.0,6.0,6.0
SKU04125,2025-09-29,2025-10-05,8.0,28.0,20.0,20.0
SKU04128,2025-10-13,2025-10-19,8.0,9.0,1.0,1.0
SKU04130,2025-11-10,2025-11-16,8.0,22.0,14.0,14.0
SKU04131,2025-11-10,2025-11-16,8.0,12.0,4.0,4.0
SKU04132,2025-10-13,2025-10-19,8.0,26.0,18.0,18.0
SKU04137,2025-09-29,2025-10-05,8.0,10.0,2.0,2.0
SKU04137,2025-10-13,2025-10-19,8.0,4.0,-4.0,4.0
SKU04137,2025-10-20,2025-10-26,8.0,4.0,-4.0,4.0
SKU04139,2025-11-24,2025-11-30,8.0,10.0,2.0,2.0
SKU04144,2025-10-13,2025-10-19,8.0,3.0,-5.0,5.0
SKU04144,2025-11-03,2025-11-09,8.0,7.0,-1.0,1.0
SKU04144,2025-12-15,2025-12-21,8.0,7.0,-1.0,1.0
SKU04145,2025-09-29,2025-10-05,8.0,11.0,3.0,3.0
SKU04145,2025-12-22,2025-12-28,8.0,17.0,9.0,9.0
SKU04146,2025-10-13,2025-10-19,8.0,9.0,1.0,1.0
SKU04146,2025-11-17,2025-11-23,8.0,7.0,-1.0,1.0
SKU04147,2025-11-03,2025-11-09,8.0,7.0,-1.0,1.0
SKU04147,2025-11-24,2025-11-30,8.0,6.0,-2.0,2.0
SKU04148,2025-09-29,2025-10-05,8.0,5.0,-3.0,3.0
SKU04148,2025-10-13,2025-10-19,8.0,6.0,-2.0,2.0
SKU04149,2025-12-15,2025-12-21,8.0,7.0,-1.0,1.0
SKU04150,2025-12-22,2025-12-28,8.0,6.0,-2.0,2.0
SKU04151,2025-10-06,2025-10-12,8.0,18.0,10.0,10.0
SKU04151,2025-10-13,2025-10-19,8.0,10.0,2.0,2.0
SKU04151,2025-11-10,2025-11-16,8.0,7.0,-1.0,1.0
SKU04151,2025-11-17,2025-11-23,8.0,12.0,4.0,4.0
SKU04153,2025-11-17,2025-11-23,8.0,2.0,-6.0,6.0
SKU04153,2025-12-22,2025-12-28,8.0,3.0,-5.0,5.0
SKU04163,2025-10-27,2025-11-02,8.0,2.0,-6.0,6.0
SKU04172,2025-11-17,2025-11-23,8.0,10.0,2.0,2.0
SKU04172,2025-11-24,2025-11-30,8.0,12.0,4.0,4.0
SKU04173,2025-10-13,2025-10-19,8.0,5.0,-3.0,3.0
SKU04174,2025-11-10,2025-11-16,8.0,9.0,1.0,1.0
SKU04177,2025-11-10,2025-11-16,8.0,10.0,2.0,2.0
SKU04178,2025-09-29,2025-10-05,8.0,5.0,-3.0,3.0
SKU04178,2025-10-27,2025-11-02,8.0,7.0,-1.0,1.0
SKU04178,2025-11-17,2025-11-23,8.0,8.0,0.0,0.0
SKU04178,2025-12-01,2025-12-07,8.0,4.0,-4.0,4.0
SKU04179,2025-09-29,2025-10-05,8.0,17.0,9.0,9.0
SKU04179,2025-10-06,2025-10-12,8.0,12.0,4.0,4.0
SKU04179,2025-11-17,2025-11-23,8.0,11.0,3.0,3.0
SKU04180,2025-10-06,2025-10-12,8.0,10.0,2.0,2.0
SKU04180,2025-11-10,2025-11-16,8.0,15.0,7.0,7.0
SKU04180,2025-11-24,2025-11-30,8.0,16.0,8.0,8.0
SKU04184,2025-11-17,2025-11-23,8.0,12.0,4.0,4.0
SKU04190,2025-10-06,2025-10-12,8.0,8.0,0.0,0.0
SKU04192,2025-10-13,2025-10-19,8.0,0.0,-8.0,8.0
SKU04192,2025-12-22,2025-12-28,8.0,7.0,-1.0,1.0
SKU04193,2025-11-10,2025-11-16,8.0,26.0,18.0,18.0
SKU04195,2025-11-10,2025-11-16,8.0,8.0,0.0,0.0
SKU04195,2025-12-15,2025-12-21,8.0,16.0,8.0,8.0
SKU04199,2025-10-13,2025-10-19,8.0,9.0,1.0,1.0
SKU04201,2025-10-20,2025-10-26,8.0,19.0,11.0,11.0
SKU04202,2025-10-27,2025-11-02,8.0,12.0,4.0,4.0
SKU04205,2025-11-17,2025-11-23,8.0,22.0,14.0,14.0
SKU04208,2025-10-13,2025-10-19,8.0,8.0,0.0,0.0
SKU04209,2025-11-10,2025-11-16,8.0,13.0,5.0,5.0
SKU04209,2025-11-24,2025-11-30,8.0,9.0,1.0,1.0
SKU04209,2025-12-01,2025-12-07,8.0,7.0,-1.0,1.0
SKU04211,2025-10-13,2025-10-19,8.0,11.0,3.0,3.0
SKU04212,2025-10-13,2025-10-19,8.0,6.0,-2.0,2.0
SKU04212,2025-10-27,2025-11-02,8.0,6.0,-2.0,2.0
SKU04212,2025-11-10,2025-11-16,8.0,13.0,5.0,5.0
SKU04212,2025-12-15,2025-12-21,8.0,24.0,16.0,16.0
SKU04213,2025-10-06,2025-10-12,8.0,17.0,9.0,9.0
SKU04213,2025-11-03,2025-11-09,8.0,12.0,4.0,4.0
SKU04215,2025-10-13,2025-10-19,8.0,2.0,-6.0,6.0
SKU04216,2025-11-03,2025-11-09,8.0,7.0,-1.0,1.0
SKU04218,2025-09-29,2025-10-05,8.0,15.0,7.0,7.0
SKU04219,2025-10-27,2025-11-02,8.0,21.0,13.0,13.0
SKU04221,2025-10-20,2025-10-26,8.0,8.0,0.0,0.0
SKU04225,2025-10-13,2025-10-19,8.0,3.0,-5.0,5.0
SKU04225,2025-11-24,2025-11-30,8.0,22.0,14.0,14.0
SKU04225,2025-12-08,2025-12-14,8.0,12.0,4.0,4.0
SKU04228,2025-12-15,2025-12-21,8.0,6.0,-2.0,2.0
SKU04229,2025-11-03,2025-11-09,8.0,19.0,11.0,11.0
SKU04230,2025-09-29,2025-10-05,8.0,8.0,0.0,0.0
SKU04230,2025-12-01,2025-12-07,8.0,3.0,-5.0,5.0
SKU04231,2025-11-03,2025-11-09,8.0,14.0,6.0,6.0
SKU04231,2025-11-17,2025-11-23,8.0,0.0,-8.0,8.0
SKU04242,2025-12-08,2025-12-14,8.0,13.0,5.0,5.0
SKU04243,2025-10-27,2025-11-02,8.0,18.0,10.0,10.0
SKU04243,2025-11-24,2025-11-30,8.0,8.0,0.0,0.0
SKU04246,2025-12-15,2025-12-21,8.0,19.0,11.0,11.0
SKU04250,2025-10-20,2025-10-26,8.0,0.0,-8.0,8.0
SKU04250,2025-11-03,2025-11-09,8.0,13.0,5.0,5.0
SKU04251,2025-11-17,2025-11-23,8.0,7.0,-1.0,1.0
SKU04251,2025-12-08,2025-12-14,8.0,14.0,6.0,6.0
SKU04251,2025-12-22,2025-12-28,8.0,6.0,-2.0,2.0
SKU04254,2025-10-13,2025-10-19,8.0,19.0,11.0,11.0
SKU04258,2025-10-20,2025-10-26,8.0,2.0,-6.0,6.0
SKU04259,2025-10-20,2025-10-26,8.0,10.0,2.0,2.0
SKU04261,2025-09-29,2025-10-05,8.0,3.0,-5.0,5.0
SKU04263,2025-12-01,2025-12-07,8.0,14.0,6.0,6.0
SKU04265,2025-09-29,2025-10-05,8.0,4.0,-4.0,4.0
SKU04265,2025-12-08,2025-12-14,8.0,9.0,1.0,1.0
SKU04266,2025-12-22,2025-12-28,8.0,16.0,8.0,8.0
SKU04270,2025-10-13,2025-10-19,8.0,2.0,-6.0,6.0
SKU04274,2025-11-10,2025-11-16,8.0,15.0,7.0,7.0
SKU04276,2025-12-08,2025-12-14,8.0,14.0,6.0,6.0
SKU04281,2025-11-10,2025-11-16,8.0,4.0,-4.0,4.0
SKU04281,2025-12-15,2025-12-21,8.0,3.0,-5.0,5.0
SKU04283,2025-12-08,2025-12-14,8.0,24.0,16.0,16.0
SKU04289,2025-12-01,2025-12-07,8.0,3.0,-5.0,5.0
SKU04289,2025-12-08,2025-12-14,8.0,8.0,0.0,0.0
SKU04289,2025-12-22,2025-12-28,8.0,18.0,10.0,10.0
SKU04290,2025-10-06,2025-10-12,8.0,20.0,12.0,12.0
SKU04295,2025-11-17,2025-11-23,8.0,5.0,-3.0,3.0
SKU04297,2025-10-27,2025-11-02,8.0,11.0,3.0,3.0
SKU04297,2025-11-03,2025-11-09,8.0,6.0,-2.0,2.0
SKU04301,2025-12-01,2025-12-07,8.0,10.0,2.0,2.0
SKU04302,2025-10-27,2025-11-02,8.0,9.0,1.0,1.0
SKU04303,2025-10-20,2025-10-26,8.0,10.0,2.0,2.0
