sku_id,forecast_demand,actual_units,stock_on_hand,stockout_risk,overstock_risk,demand_risk,inventory_risk_score,inventory_coverage_weeks,risk_level,primary_risk_driver,business_priority,sku_name,category,inventory_gap,recommended_replenishment_units,excess_inventory_units,inventory_status,recommended_action,business_recommendation,unit_price,unit_cost,sales_value_at_risk,capital_locked_in_overstock,forecast_error,absolute_error
SKU04657,265.0,282.0,54.0,0.0,100.0,0.0,20.0,0.2,Low,Overstock,Low,TrueTaste Pest Control Large,Home Care,-211.0,211.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,395.47,288.89,83444.17,0.0,17.0,17.0
SKU04659,120.0,155.0,167.0,0.0,100.0,0.0,20.0,1.39,Low,Overstock,Low,CrispKing Skin Care Pack of 6,Personal Care,47.0,0.0,47.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,578.23,393.72,0.0,18504.84,35.0,35.0
SKU04660,185.0,238.0,42.0,0.0,100.0,0.0,20.0,0.23,Low,Overstock,Low,ValueChoice Kids Wear 2L,Apparel & Footwear,-143.0,143.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,2394.77,1352.87,342452.11,0.0,53.0,53.0
SKU04661,125.0,113.0,262.0,0.0,100.0,0.0,20.0,2.1,Low,Overstock,Low,BasicNeeds Candy 100g,Snacks & Confectionery,137.0,0.0,137.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,81.09,50.79,0.0,6958.23,-12.0,12.0
SKU04664,112.0,99.0,135.0,0.0,100.0,0.0,20.0,1.21,Low,Overstock,Low,NatureBlend Ready Meals 2L,Frozen Foods,23.0,0.0,23.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,729.2,457.32,0.0,10518.36,-13.0,13.0
SKU04665,99.0,96.0,154.0,0.0,100.0,0.0,20.0,1.56,Low,Overstock,Low,TrueTaste Batteries Family Pack,Electronics & Accessories,55.0,0.0,55.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1605.02,920.86,0.0,50647.3,-3.0,3.0
SKU04667,135.0,131.0,30.0,0.0,100.0,0.0,20.0,0.22,Low,Overstock,Low,SmartBuy Cookware 1L,Home & Kitchen,-105.0,105.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,883.22,620.8,92738.1,0.0,-4.0,4.0
SKU04668,207.0,250.0,68.0,0.0,100.0,0.0,20.0,0.33,Low,Overstock,Low,EliteHome Eggs 2kg,Dairy & Bakery,-139.0,139.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,116.64,82.26,16212.96,0.0,43.0,43.0
SKU04669,155.0,144.0,27.0,0.0,100.0,0.0,20.0,0.17,Low,Overstock,Low,MetroBrand Frozen Meat Medium,Frozen Foods,-128.0,128.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,508.26,405.96,65057.28,0.0,-11.0,11.0
SKU04670,89.0,113.0,120.0,0.0,100.0,0.0,20.0,1.35,Low,Overstock,Low,CrispKing Notebooks Medium,Stationery & Office,31.0,0.0,31.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,308.99,192.24,0.0,5959.44,24.0,24.0
SKU04671,100.0,124.0,140.0,0.0,100.0,0.0,20.0,1.4,Low,Overstock,Low,BasicNeeds Ready Meals 250ml,Frozen Foods,40.0,0.0,40.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,205.55,115.44,0.0,4617.6,24.0,24.0
SKU04672,149.0,163.0,25.0,0.0,100.0,0.0,20.0,0.17,Low,Overstock,Low,TrueTaste Mobile Accessories 250g,Electronics & Accessories,-124.0,124.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,2160.93,1609.56,267955.32,0.0,14.0,14.0
SKU04673,157.0,149.0,202.0,0.0,100.0,0.0,20.0,1.29,Low,Overstock,Low,FreshFarm Cookware 2L,Home & Kitchen,45.0,0.0,45.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1061.88,664.89,0.0,29920.05,-8.0,8.0
SKU04674,124.0,177.0,273.0,0.0,100.0,0.0,20.0,2.2,Low,Overstock,Low,TrueTaste Writing Instruments Pack of 6,Stationery & Office,149.0,0.0,149.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,161.82,102.38,0.0,15254.62,53.0,53.0
SKU04676,249.0,263.0,32.0,0.0,100.0,0.0,20.0,0.13,Low,Overstock,Low,DailyBest Dishwashing Large,Home Care,-217.0,217.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,398.8,276.7,86539.6,0.0,14.0,14.0
SKU04678,122.0,133.0,103.0,0.0,100.0,0.0,20.0,0.84,Low,Overstock,Low,EliteHome Ready Meals 1kg,Frozen Foods,-19.0,19.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,215.64,169.85,4097.16,0.0,11.0,11.0
SKU04679,92.0,96.0,463.0,0.0,100.0,0.0,20.0,5.03,Low,Overstock,Low,NutriPlus Office Supplies Family Pack,Stationery & Office,371.0,0.0,371.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,45.71,28.17,0.0,10451.07,4.0,4.0
SKU04681,209.0,195.0,53.0,0.0,100.0,0.0,20.0,0.25,Low,Overstock,Low,SoftTouch Skin Care 500ml,Personal Care,-156.0,156.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,215.11,130.73,33557.16,0.0,-14.0,14.0
SKU04682,158.0,172.0,30.0,0.0,100.0,0.0,20.0,0.19,Low,Overstock,Low,PremiumSelect Coffee 2kg,Beverages,-128.0,128.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,129.38,72.59,16560.64,0.0,14.0,14.0
SKU04684,108.0,117.0,49.0,0.0,100.0,0.0,20.0,0.45,Low,Overstock,Low,CrispKing Namkeen 2L,Snacks & Confectionery,-59.0,59.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,124.43,94.29,7341.37,0.0,9.0,9.0
SKU04685,163.0,161.0,137.0,0.0,100.0,0.0,20.0,0.84,Low,Overstock,Low,GreenValley Notebooks 2kg,Stationery & Office,-26.0,26.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,173.01,137.33,4498.26,0.0,-2.0,2.0
SKU04686,100.0,99.0,93.0,0.0,100.0,0.0,20.0,0.93,Low,Overstock,Low,FamilyChoice Ice Cream 500ml,Frozen Foods,-7.0,7.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,417.94,303.04,2925.58,0.0,-1.0,1.0
SKU04688,131.0,186.0,179.0,0.0,100.0,0.0,20.0,1.37,Low,Overstock,Low,EverydayPlus Sugar & Salt 250g,Grocery,48.0,0.0,48.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,277.95,181.26,0.0,8700.48,55.0,55.0
SKU04690,102.0,84.0,208.0,0.0,100.0,0.0,20.0,2.04,Low,Overstock,Low,DailyBest Writing Instruments Large,Stationery & Office,106.0,0.0,106.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,120.94,71.18,0.0,7545.08,-18.0,18.0
SKU04692,72.0,100.0,28.0,0.0,100.0,0.0,20.0,0.39,Low,Overstock,Low,GreenValley Bottled Water 1kg,Beverages,-44.0,44.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,57.36,36.24,2523.84,0.0,28.0,28.0
SKU04693,93.0,108.0,378.0,0.0,100.0,0.0,20.0,4.06,Low,Overstock,Low,MetroBrand Tea Pack of 6,Beverages,285.0,0.0,285.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,225.63,130.16,0.0,37095.6,15.0,15.0
SKU04698,105.0,134.0,57.0,0.0,100.0,0.0,20.0,0.54,Low,Overstock,Low,SunriseFoods Energy Drinks 100g,Beverages,-48.0,48.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,85.45,58.26,4101.6,0.0,29.0,29.0
SKU04699,135.0,140.0,63.0,0.0,100.0,0.0,20.0,0.47,Low,Overstock,Low,UrbanBite Tea 250g,Beverages,-72.0,72.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,143.53,103.16,10334.16,0.0,5.0,5.0
SKU04700,218.0,198.0,23.0,0.0,100.0,0.0,20.0,0.11,Low,Overstock,Low,TrueTaste Storage & Containers 250g,Home & Kitchen,-195.0,195.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1503.53,915.1,293188.35,0.0,-20.0,20.0
SKU04701,128.0,110.0,115.0,0.0,100.0,0.0,20.0,0.9,Low,Overstock,Low,SunriseFoods Notebooks 500g,Stationery & Office,-13.0,13.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,171.7,97.68,2232.1,0.0,-18.0,18.0
SKU04703,86.0,94.0,33.0,0.0,100.0,0.0,20.0,0.38,Low,Overstock,Low,PureLife Energy Drinks Pack of 12,Beverages,-53.0,53.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,134.39,94.17,7122.67,0.0,8.0,8.0
SKU04704,145.0,150.0,142.0,0.0,100.0,0.0,20.0,0.98,Low,Overstock,Low,CityFresh Pulses & Lentils Pack of 6,Grocery,-3.0,3.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,56.92,35.75,170.76,0.0,5.0,5.0
SKU04705,380.0,437.0,33.0,0.0,100.0,0.0,20.0,0.09,Low,Overstock,Low,ValueChoice Flour & Atta Pack of 12,Grocery,-347.0,347.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,147.03,94.69,51019.41,0.0,57.0,57.0
SKU04706,89.0,103.0,240.0,0.0,100.0,0.0,20.0,2.7,Low,Overstock,Low,UrbanBite Batteries 100g,Electronics & Accessories,151.0,0.0,151.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,625.94,351.4,0.0,53061.4,14.0,14.0
SKU04707,204.0,207.0,100.0,0.0,100.0,0.0,20.0,0.49,Low,Overstock,Low,ZestyCo Cookware 1kg,Home & Kitchen,-104.0,104.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,978.23,610.36,101735.92,0.0,3.0,3.0
SKU04708,121.0,144.0,121.0,0.0,100.0,0.0,20.0,1.0,Low,Overstock,Low,EliteHome OTC Medicine Small,Health & Wellness,0.0,0.0,0.0,BALANCED,NO IMMEDIATE ACTION,Inventory level is aligned with forecast demand.,1333.42,1027.6,0.0,0.0,23.0,23.0
SKU04709,89.0,86.0,163.0,0.0,100.0,0.0,20.0,1.83,Low,Overstock,Low,CityFresh Butter & Ghee 500ml,Dairy & Bakery,74.0,0.0,74.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,194.24,115.15,0.0,8521.1,-3.0,3.0
SKU04712,199.0,207.0,22.0,0.0,100.0,0.0,20.0,0.11,Low,Overstock,Low,BasicNeeds Footwear 250g,Apparel & Footwear,-177.0,177.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,2174.66,1632.56,384914.82,0.0,8.0,8.0
SKU04715,95.0,109.0,25.0,0.0,100.0,0.0,20.0,0.26,Low,Overstock,Low,TrueTaste Storage & Containers 500ml,Home & Kitchen,-70.0,70.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1276.44,902.22,89350.8,0.0,14.0,14.0
SKU04716,133.0,136.0,60.0,0.0,100.0,0.0,20.0,0.45,Low,Overstock,Low,SparkleClean OTC Medicine 1L,Health & Wellness,-73.0,73.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,296.19,177.52,21621.87,0.0,3.0,3.0
SKU04717,74.0,133.0,130.0,0.0,100.0,0.0,20.0,1.76,Low,Overstock,Low,QuickBite Dishwashing 250g,Home Care,56.0,0.0,56.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,523.77,292.11,0.0,16358.16,59.0,59.0
SKU04722,124.0,114.0,87.0,0.0,100.0,0.0,20.0,0.7,Low,Overstock,Low,EverydayPlus Notebooks 2kg,Stationery & Office,-37.0,37.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,328.81,211.83,12165.97,0.0,-10.0,10.0
SKU04723,94.0,116.0,194.0,0.0,100.0,0.0,20.0,2.06,Low,Overstock,Low,CityFresh Spices & Seasoning 250g,Grocery,100.0,0.0,100.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,369.02,210.36,0.0,21036.0,22.0,22.0
SKU04724,153.0,154.0,139.0,0.0,100.0,0.0,20.0,0.91,Low,Overstock,Low,DailyBest First Aid 2kg,Health & Wellness,-14.0,14.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1215.98,756.07,17023.72,0.0,1.0,1.0
SKU04726,116.0,107.0,117.0,0.0,100.0,0.0,20.0,1.01,Low,Overstock,Low,CleanWave OTC Medicine 2kg,Health & Wellness,1.0,0.0,1.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,789.0,547.35,0.0,547.35,-9.0,9.0
SKU04727,104.0,108.0,47.0,0.0,100.0,0.0,20.0,0.45,Low,Overstock,Low,DailyBest Men's Grooming Pack of 12,Personal Care,-57.0,57.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,491.3,319.75,28004.1,0.0,4.0,4.0
SKU04728,148.0,127.0,140.0,0.0,100.0,0.0,20.0,0.95,Low,Overstock,Low,CrispKing Air Fresheners Small,Home Care,-8.0,8.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,217.88,125.66,1743.04,0.0,-21.0,21.0
SKU04729,79.0,103.0,121.0,0.0,100.0,0.0,20.0,1.53,Low,Overstock,Low,PrimeCare Batteries 250ml,Electronics & Accessories,42.0,0.0,42.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1746.02,1237.64,0.0,51980.88,24.0,24.0
SKU04731,172.0,197.0,107.0,0.0,100.0,0.0,20.0,0.62,Low,Overstock,Low,SoftTouch Hair Care Pack of 6,Personal Care,-65.0,65.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,98.95,66.97,6431.75,0.0,25.0,25.0
SKU04732,142.0,150.0,25.0,0.0,100.0,0.0,20.0,0.18,Low,Overstock,Low,FamilyChoice Office Supplies Large,Stationery & Office,-117.0,117.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,102.18,57.82,11955.06,0.0,8.0,8.0
SKU04733,138.0,111.0,132.0,0.0,100.0,0.0,20.0,0.96,Low,Overstock,Low,TrueTaste Dishwashing Medium,Home Care,-6.0,6.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,486.39,280.07,2918.34,0.0,-27.0,27.0
SKU04734,128.0,143.0,201.0,0.0,100.0,0.0,20.0,1.57,Low,Overstock,Low,BasicNeeds Soft Drinks 1kg,Beverages,73.0,0.0,73.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,159.5,125.39,0.0,9153.47,15.0,15.0
SKU04736,158.0,145.0,131.0,0.0,100.0,0.0,20.0,0.83,Low,Overstock,Low,SparkleClean Chocolates Small,Snacks & Confectionery,-27.0,27.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,143.03,89.66,3861.81,0.0,-13.0,13.0
SKU04737,169.0,188.0,141.0,0.0,100.0,0.0,20.0,0.83,Low,Overstock,Low,TrueTaste Batteries 2kg,Electronics & Accessories,-28.0,28.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1427.53,1030.5,39970.84,0.0,19.0,19.0
SKU04738,178.0,163.0,69.0,0.0,100.0,0.0,20.0,0.39,Low,Overstock,Low,UrbanBite Ready Meals 2L,Frozen Foods,-109.0,109.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,768.39,574.72,83754.51,0.0,-15.0,15.0
SKU04739,173.0,152.0,93.0,0.0,100.0,0.0,20.0,0.54,Low,Overstock,Low,SparkleClean Men's Grooming 500ml,Personal Care,-80.0,80.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,273.32,212.58,21865.6,0.0,-21.0,21.0
SKU04741,81.0,113.0,270.0,0.0,100.0,0.0,20.0,3.33,Low,Overstock,Low,TrueTaste Storage & Containers 500g,Home & Kitchen,189.0,0.0,189.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1088.07,868.36,0.0,164120.04,32.0,32.0
SKU04742,132.0,196.0,74.0,0.0,100.0,0.0,20.0,0.56,Low,Overstock,Low,QuickBite Ready Meals 100g,Frozen Foods,-58.0,58.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,362.06,208.54,20999.48,0.0,64.0,64.0
SKU04743,175.0,145.0,175.0,0.0,100.0,0.0,20.0,1.0,Low,Overstock,Low,TrueTaste Rice & Grains Small,Grocery,0.0,0.0,0.0,BALANCED,NO IMMEDIATE ACTION,Inventory level is aligned with forecast demand.,385.89,291.98,0.0,0.0,-30.0,30.0
SKU04745,119.0,138.0,54.0,0.0,100.0,0.0,20.0,0.45,Low,Overstock,Low,SoftTouch Surface Cleaners Pack of 6,Home Care,-65.0,65.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,335.38,263.03,21799.7,0.0,19.0,19.0
SKU04746,128.0,131.0,101.0,0.0,100.0,0.0,20.0,0.79,Low,Overstock,Low,SoftTouch Bath & Body 1kg,Personal Care,-27.0,27.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,364.33,279.55,9836.91,0.0,3.0,3.0
SKU04747,98.0,105.0,165.0,0.0,100.0,0.0,20.0,1.68,Low,Overstock,Low,EliteHome Home Decor 100g,Home & Kitchen,67.0,0.0,67.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1085.05,803.55,0.0,53837.85,7.0,7.0
SKU04751,194.0,167.0,69.0,0.0,100.0,0.0,20.0,0.36,Low,Overstock,Low,ValueChoice Oral Care Family Pack,Personal Care,-125.0,125.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,210.56,117.64,26320.0,0.0,-27.0,27.0
SKU04753,60.0,120.0,61.0,0.0,100.0,0.0,20.0,1.02,Low,Overstock,Low,QuickBite Vitamins & Supplements 2L,Health & Wellness,1.0,0.0,1.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,641.27,371.28,0.0,371.28,60.0,60.0
SKU04754,100.0,153.0,96.0,0.0,100.0,0.0,20.0,0.96,Low,Overstock,Low,ZestyCo Small Appliances Family Pack,Electronics & Accessories,-4.0,4.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,2886.78,1774.13,11547.12,0.0,53.0,53.0
SKU04757,73.0,90.0,129.0,0.0,100.0,0.0,20.0,1.77,Low,Overstock,Low,GreenValley Yogurt Medium,Dairy & Bakery,56.0,0.0,56.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,318.55,207.11,0.0,11598.16,17.0,17.0
SKU04758,110.0,124.0,123.0,0.0,100.0,0.0,20.0,1.12,Low,Overstock,Low,NutriPlus Footwear 1L,Apparel & Footwear,13.0,0.0,13.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,2060.11,1408.36,0.0,18308.68,14.0,14.0
SKU04761,136.0,161.0,34.0,0.0,100.0,0.0,20.0,0.25,Low,Overstock,Low,FreshFarm Office Supplies Pack of 6,Stationery & Office,-102.0,102.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,287.71,195.06,29346.42,0.0,25.0,25.0
SKU04763,97.0,119.0,25.0,0.0,100.0,0.0,20.0,0.26,Low,Overstock,Low,MetroBrand Cooking Oil 500g,Grocery,-72.0,72.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,99.27,71.72,7147.44,0.0,22.0,22.0
SKU04764,145.0,156.0,41.0,0.0,100.0,0.0,20.0,0.28,Low,Overstock,Low,SparkleClean OTC Medicine Small,Health & Wellness,-104.0,104.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1249.29,827.43,129926.16,0.0,11.0,11.0
SKU04765,169.0,154.0,178.0,0.0,100.0,0.0,20.0,1.05,Low,Overstock,Low,NutriPlus Kids Wear 1kg,Apparel & Footwear,9.0,0.0,9.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,2309.27,1837.98,0.0,16541.82,-15.0,15.0
SKU04767,138.0,192.0,141.0,0.0,100.0,0.0,20.0,1.02,Low,Overstock,Low,PremiumSelect Soft Drinks 250g,Beverages,3.0,0.0,3.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,116.26,75.45,0.0,226.35,54.0,54.0
SKU04768,66.0,102.0,381.0,0.0,100.0,0.0,20.0,5.77,Low,Overstock,Low,GreenValley Butter & Ghee 500ml,Dairy & Bakery,315.0,0.0,315.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,104.95,81.98,0.0,25823.7,36.0,36.0
SKU04770,187.0,177.0,138.0,0.0,100.0,0.0,20.0,0.74,Low,Overstock,Low,QuickBite Ice Cream 250ml,Frozen Foods,-49.0,49.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,343.82,230.72,16847.18,0.0,-10.0,10.0
SKU04771,98.0,96.0,308.0,0.0,100.0,0.0,20.0,3.14,Low,Overstock,Low,ValueChoice Notebooks 1kg,Stationery & Office,210.0,0.0,210.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,76.55,44.47,0.0,9338.7,-2.0,2.0
SKU04772,154.0,166.0,117.0,0.0,100.0,0.0,20.0,0.76,Low,Overstock,Low,SunriseFoods Cookware 500ml,Home & Kitchen,-37.0,37.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1952.93,1273.69,72258.41,0.0,12.0,12.0
SKU04774,167.0,134.0,42.0,0.0,100.0,0.0,20.0,0.25,Low,Overstock,Low,EliteHome Mobile Accessories 500ml,Electronics & Accessories,-125.0,125.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,378.76,232.39,47345.0,0.0,-33.0,33.0
SKU04776,173.0,160.0,249.0,0.0,100.0,0.0,20.0,1.44,Low,Overstock,Low,PurePlus Bottled Water 500g,Beverages,76.0,0.0,76.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,218.83,149.43,0.0,11356.68,-13.0,13.0
SKU04781,182.0,174.0,131.0,0.0,100.0,0.0,20.0,0.72,Low,Overstock,Low,CleanWave Cooking Oil 2L,Grocery,-51.0,51.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,79.52,54.43,4055.52,0.0,-8.0,8.0
SKU04784,186.0,215.0,207.0,0.0,100.0,0.0,20.0,1.11,Low,Overstock,Low,CrispKing Women's Wear 250ml,Apparel & Footwear,21.0,0.0,21.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1758.96,1034.66,0.0,21727.86,29.0,29.0
SKU04785,115.0,125.0,66.0,0.0,100.0,0.0,20.0,0.57,Low,Overstock,Low,NovaFresh Skin Care Pack of 6,Personal Care,-49.0,49.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,423.51,257.01,20751.99,0.0,10.0,10.0
SKU04788,127.0,168.0,234.0,0.0,100.0,0.0,20.0,1.84,Low,Overstock,Low,HealthFirst Vitamins & Supplements 500g,Health & Wellness,107.0,0.0,107.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,583.18,345.34,0.0,36951.38,41.0,41.0
SKU04791,80.0,134.0,35.0,0.0,100.0,0.0,20.0,0.44,Low,Overstock,Low,CleanWave Batteries Large,Electronics & Accessories,-45.0,45.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,2688.04,1755.1,120961.8,0.0,54.0,54.0
SKU04792,102.0,110.0,91.0,0.0,100.0,0.0,20.0,0.89,Low,Overstock,Low,HomeStyle Air Fresheners Pack of 12,Home Care,-11.0,11.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,429.4,307.13,4723.4,0.0,8.0,8.0
SKU04794,123.0,129.0,200.0,0.0,100.0,0.0,20.0,1.63,Low,Overstock,Low,BasicNeeds Cookware 250g,Home & Kitchen,77.0,0.0,77.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,2218.35,1637.77,0.0,126108.29,6.0,6.0
SKU04795,120.0,113.0,170.0,0.0,100.0,0.0,20.0,1.42,Low,Overstock,Low,CleanWave Pulses & Lentils Large,Grocery,50.0,0.0,50.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,281.26,163.89,0.0,8194.5,-7.0,7.0
